meso_pid,thermo_pid,functional,score
A0A1M6AJY2,A0A1J5NHK9,True,1.0
A0A0B3BUP2,A0A1N6DQW6,True,1.0
A0A1D3JVK9,A0A1N6G468,False,0.5
A0A0M0L527,A0A1J5NC45,False,0.5
A0A3M5N1D0,A0A1N6DJH6,True,1.0
A0A327WQ85,A0A1N6HBB9,False,0.5
A0A0J6GSX4,A0A1N6F6Q6,True,1.0
A0A6J5KF38,A0A0K6IU17,True,1.0
A0A918U755,A0A0K6IVJ7,True,1.0
Q1LDV1,A0A0K6IU02,True,0.6666666666666666
A0A4R6RG29,A0A0K6IVQ8,True,1.0
A0A7Z0AZY8,A0A0K6IT63,True,1.0
A0A1H3ZJH5,A0A0K6IW44,True,1.0
A0A6C2CM41,A0A0K6IUX1,True,1.0
A0A069P9D5,A0A0K6IPQ0,True,1.0
F2LGI9,A0A0K6IUT9,True,1.0
A0A6H9TAK9,A0A0K6IWA7,True,0.6666666666666666
F2L7Y4,A0A0K6IPN0,True,1.0
A0A1I7LPT1,A0A0K6ITD7,True,1.0
A0A2Z5ME01,A0A0K6IYC3,False,0.5
A0A069P5S8,A0A0K6IUZ3,True,1.0
A0A127K8U1,A0A0K6IWP4,True,1.0
A0A238D2E7,A0A0K6IWA3,True,1.0
A0A1L1PCA9,A0A0K6IVX0,True,1.0
A0A918NX30,A0A0K6IR66,True,1.0
A0A2N7X1Q9,A0A0K6IW06,True,1.0
A0A0P0RIZ2,A0A0K6IUT2,True,1.0
A0A6H9SIR3,A0A0K6ISD6,True,1.0
A0A094WHU4,A0A7H1RV96,True,1.0
X4ZYB0,A0A1V9CM50,True,1.0
A0A0A5GFQ1,A0A1V9CSZ2,True,1.0
A0A5Q2NIF8,A0A0D0S0N5,False,0.5
A0A1D7QY90,A0A1V9CQF4,True,1.0
A0A1C7DDP8,A0A0D0QVQ0,True,1.0
A0A0V8J4J3,A0A0D0Q7R0,True,1.0
A0A248TP24,A0A7H1RX42,True,1.0
A0A1S2MCD6,A0A0D0Q669,False,0.3333333333333333
A0A1G8MFG2,A0A0D0QBK3,True,1.0
A0A0R2L997,A0A7H1S002,True,1.0
W8TGS1,A0A1M6NNI1,True,1.0
A0A2P6MF50,A0A1V9C5J0,True,1.0
A0A0P6VWM9,A0A7H1RTT9,False,0.5
A0A1C0YEA5,A0A7H1RTJ7,False,0.5
A0A268HDZ3,A0A7H1RQW5,True,1.0
A0A841L0W8,A0A1M6TBC5,True,1.0
A0A6H0WG66,A0A0D0RUS8,False,0.3333333333333333
A0A073KHV7,A0A1V9C7E2,True,1.0
A0A410WWN5,A0A7H1RUR6,True,1.0
A0A075LI49,A0A7H1RUT5,False,0.5
A0A285CR44,A0A1V9CSF5,True,1.0
A0A221MGC5,A0A7H1RUR2,False,0.3333333333333333
D3FUX4,A0A0D0R222,True,1.0
A0A0A3JMX1,A0A1V9CRZ6,True,1.0
E3E828,A0A1V9CUA6,True,1.0
A0A1M7MJM2,A0A7H1RU70,True,1.0
A0A2L1U5B0,A0A1V9CPX2,False,0.5
A0A841T541,A0A1V9CFR3,False,0.5
A0A222WI75,A0A7H1SIR5,True,1.0
A0A223KLH2,A0A0D0S2V5,True,1.0
A0A089M668,A0A0D0RPV9,True,1.0
A0A3M8CU30,A0A1V9C564,True,1.0
A0A0V8IRH7,A0A7H1RY19,True,1.0
E3PSQ4,A0A1M6MC09,True,1.0
A0A852TDF0,A0A1V9CTU8,True,1.0
A0A7Y6EWG8,A0A7H1RU33,True,1.0
A0A1I3SYH6,A0A7H1RY26,False,0.5
A0A1R0WZE3,A0A0D0S0T6,False,0.25
A0A2B8HSW8,A0A1V9C2R1,True,1.0
A0A124RBY5,A0A0K6IUT3,False,0.0
A0A1S2M4K0,A0A7H1RXE0,True,1.0
A0A1M5XGF7,A0A1J5P0Y3,True,1.0
Q036U8,A0A846ML00,True,1.0
A0A2N0Z519,A0A846MAI5,True,1.0
A0A136Q899,A0A1I5UI44,False,0.5
A0A0V8IRB4,A0A846ML16,True,1.0
A0A0R1QQZ9,A0A846MJ39,True,1.0
A0A1L8WIC0,A0A846ML60,True,1.0
A0A172ZNB5,A0A846MLF9,True,1.0
A0A1G7XL54,A0A3G2T988,False,0.0
A0A1C0YZH4,A0A846MIE9,True,1.0
A0A1I2G123,A0A846MJJ4,True,1.0
Q9KAK0,A0A846MD65,True,1.0
A0A1D7QZX6,A0A846MCW8,True,1.0
A0A368XAE1,A0A846MF08,True,1.0
A0A0D1XC41,A0A846MEQ9,True,1.0
A0A2W0CJC9,A0A846MA80,False,0.3333333333333333
A0A1M5Q005,A0A846M8C1,True,1.0
A0A921EGF6,A0A846MJX0,True,1.0
A0A2N6SES1,A0A846MKH2,True,1.0
A0A179T3C4,A0A846MLH4,True,1.0
A0A419SQL7,A0A846MF09,True,1.0
A0A8E2IFE6,A0A846MDD6,True,1.0
A0A0J1IQG0,A0A846MED0,True,1.0
A0A2N0Z1X4,A0A846MLB7,True,1.0
A0A2N5HN66,A0A846MBY8,True,1.0
E7RJ05,A0A846MB66,True,1.0
A0A0H3N2F2,A0A846MF11,True,1.0
A0A1H3Q0P6,A0A1I5YIA8,True,1.0
D4S1S2,A0A1I5W6B6,True,1.0
A0A1W5ZU69,A0A846MAN7,True,1.0
A0A1J6VST7,A0A846MLC5,True,1.0
A0A084IX94,A0A846MJI0,False,0.0
A0A0R1RT64,A0A846MBR2,True,1.0
A0A1V8XE59,A0A846MKF7,True,1.0
A0A150KNG3,A0A846MEM4,True,1.0
C0ZHM1,A0A846MJH1,True,1.0
C0Z5Y2,A0A846MLN9,False,0.5
A0A160IKM9,A0A846MCI8,True,1.0
A0A368VKY4,A0A846MDY5,True,1.0
A0A0L0W8B3,A0A1I5XAQ2,True,1.0
A0A0C2Y8C2,A0A1I0TAK2,True,1.0
A0A0M8QBJ0,A0A1I0TUY6,True,1.0
A0A840QLR9,A0A1I0T620,True,1.0
W7D5Q2,A0A1I0T4V5,True,1.0
A0A1H9MB34,A0A1I0T383,True,1.0
W1SE92,A0A1I0TI40,True,1.0
A0A0H4K9X2,A0A1I0T3M4,True,1.0
A0A0C2UEY3,A0A1I0TH14,True,1.0
A0A7X0LUT5,A0A1I0U302,True,1.0
A0A1I7HE29,A0A918Z236,True,1.0
A0A1T4RE21,A0A918YZY9,True,1.0
A0A3E0WXZ0,A0A918Z1B6,True,1.0
A0A2S6ZLF9,A0A918Z0A3,True,1.0
A0A1T4Q6E8,A0A918YWB2,True,1.0
A0A2S7F440,A0A918YYZ6,False,0.5
B1TDY9,A0A919DAL1,True,1.0
A0A5M9IHZ8,A0A918YU92,True,1.0
A0A1G4SLQ6,A0A919D9B0,True,1.0
Q88NR8,A0A918Z842,False,0.5
A0A6G6IS43,A0A918Z064,True,1.0
A0A1I3HQB7,A0A918YZ18,True,1.0
A0A266QAF6,A0A918ZBI3,True,1.0
A0A0M3V8P8,A0A918ZAI4,True,1.0
A0A2S7CLN4,A0A919DGH0,True,0.6666666666666666
A0A2W0EL99,A0A919DGD0,True,1.0
A0A368XRW3,A0A919DGJ2,True,1.0
W5YNJ3,A0A918Z060,True,1.0
I8T8H0,A0A918Z5I3,True,1.0
G0JQI1,A0A918ZB94,True,1.0
A0A6P2MA56,A0A918Z1D1,True,1.0
A0A918T4V6,A0A918Z631,True,1.0
A0A7Y1INI2,A0A918YVU4,True,1.0
A0A099MVD3,A0A918YYF3,True,0.6666666666666666
A0A7W2JZK9,A0A918Z9M2,True,0.6666666666666666
A0A1E3UU30,A0A919DFT6,True,0.6666666666666666
A0A0R2Z286,A0A918Z806,True,1.0
A0A423DYZ0,A0A918ZAI8,True,1.0
A0A0T6UYG2,A0A918YVE4,True,1.0
A0A3Q8WF60,A0A918YXP8,True,1.0
A0A833PJ55,A0A918YYG8,True,1.0
A0A1B4I4X2,A0A918YZ09,True,1.0
A0A5C7T720,A0A918Z1W3,True,1.0
A0A0C4WMT7,A0A919DAV7,True,1.0
A0A4R3V9D7,A0A919DDY0,True,1.0
A0A7X1X0Q4,A0A919DEU7,True,1.0
A0A0R3A2A2,A0A918Z647,True,1.0
A0A7X5U6Y2,A0A918Z9S9,True,1.0
A0A0S2DV83,A0A919DC94,False,0.3333333333333333
A0A3M3ACE6,A0A918Z216,True,1.0
A0A0A0EVS4,A0A918ZAT2,True,1.0
A3QGN7,A0A918YYS8,True,1.0
A0A919F577,A0A919DAD5,True,1.0
A0A160IP45,A0A1I0SRD9,False,0.0
A0A1H7PXZ7,A0A919DAG5,False,0.0
A0A250VMX4,A0A1M6YKH0,True,1.0
A0A846RSY9,A0A1M6YN97,False,0.0
A0A1S6RTT8,A0A1M7A4U7,False,0.5
D8V3N9,A0A1M6ZP80,False,0.3333333333333333
A0A3Q9UZR5,A0A1M6ZJM9,False,0.5
A0A7W8ANF7,A0A1M6ZKQ7,False,0.3333333333333333
A0A544W3J2,A0A1M6NI46,True,1.0
A0A1D8T1M9,A0A1M6ZKP5,True,0.6666666666666666
A0A0L8QT93,A0A1M6UZL9,False,0.3333333333333333
A0A0F4JPE1,A0A1M6Q8Z4,True,1.0
A0A7K3R3W1,A0A1M6Y253,False,0.0
A0A4Y4DT46,A0A1M6NNE9,True,0.6666666666666666
A0A6G5RBY4,A0A1M6QVL8,False,0.5
A0A7W7DKA5,A0A1M6WSV2,True,1.0
A0A101RJT0,A0A1M6R1I9,True,1.0
A0A2N8NUL9,A0A1M6WFV1,True,1.0
A0A250VBY5,A0A1M6XKI0,False,0.5
A0A1G6MMJ0,A0A1M7B982,True,1.0
A0A7W9T8E0,A0A1M6UMX3,True,1.0
A0A101QGT4,A0A1M6SNA1,False,0.5
A0A2V5IY61,A0A1M6UV05,True,1.0
G0G686,A0A1M6ZQ52,True,0.6666666666666666
A0A2P2FKT2,A0A1M6QYX5,True,1.0
A0A7G7MQY7,A0A1M6Y1M4,True,1.0
A0A1T4Y6E6,A0A1M6PNT7,True,1.0
A0A1I2GE42,A0A1M6NBB7,True,1.0
A0A1D8SS56,A0A1M6UDU3,True,1.0
A0A101QIM8,A0A1M6P8P9,True,1.0
A0A124GYH2,A0A1M6WTK2,False,0.3333333333333333
A0A7G7MHA9,A0A1M6Q9S2,True,1.0
A0A2N3YHR9,A0A1M6P2R2,True,1.0
A0A0F4JMS1,A0A1M6UNU3,False,0.5
A0A511ADW7,A0A1M6YAK0,False,0.0
A0A7W9URQ2,A0A1M6YI10,False,0.5
D9X445,A0A1M7A192,True,1.0
A0A250VWK5,A0A1M6TMM7,True,1.0
A0A1S6J7A2,A0A1M6WDM8,True,0.6666666666666666
A0A512HT25,A0A1M6ULG4,True,1.0
G0FY93,A0A1M6T8H5,True,0.6666666666666666
A0A7W5F9N5,A0A1M6Y213,False,0.0
A0A0U3M894,A0A1M6SLA5,True,1.0
A0A1J4N8B5,A0A1M6ZW22,True,1.0
A0A250VAP6,A0A1M6T8T0,False,0.5
A0A544VT14,A0A1M6SC30,True,1.0
G0G5S3,A0A1M6RZ00,True,1.0
A0A1R1SP32,A0A1M6R4C3,True,1.0
A0A6G5RGZ9,A0A1M6Q1G6,True,1.0
A0A7Y4KX37,A0A1M6TYA9,True,1.0
A0A7W4ZKI9,A0A1M6PM59,True,1.0
A0A5J6F9N3,A0A1M6YBB9,True,1.0
A0A1I2FTS6,A0A1M6XWF7,True,1.0
A0A919JJ25,A0A1M6WDP9,True,1.0
A0A1T4WX04,A0A1M6QXY2,True,1.0
A0A7K3QEN4,A0A1M6X3L7,True,1.0
A0A101QCZ3,A0A1M7AFC4,True,1.0
F3NTJ9,A0A1M6RUG6,False,0.5
A0A1G6N9I7,A0A1M6WC53,True,1.0
A0A2P2GKD1,A0A1M6Q5Z1,False,0.5
A0A1H0SRW6,A0A1M6W1P7,True,1.0
A0A7G7CAP5,A0A1M6RQT5,True,1.0
A0A2K8PP22,A0A1M6VKL5,True,0.6666666666666666
A0A089Z7G1,A0A1M6RSS6,False,0.5
A0A919A6U6,A0A1M6QU15,True,1.0
A0A7H1PUF5,A0A1M6XXN7,True,1.0
A0A328NU29,A0A1M6NHG1,True,1.0
A0A919LEX2,A0A1M6QFF1,False,0.5
A0A917KX09,A0A1M6ZXV8,True,0.6666666666666666
A0A918T6G0,A0A1M6QYI3,True,1.0
A0A2A2UC46,A0A1M6W1X9,True,1.0
A0A7G7MF01,A0A1M6TNS0,False,0.3333333333333333
A0A919GVG0,A0A1M6T9Z8,False,0.3333333333333333
A0A495K1Q9,A0A1M6V3C0,True,1.0
A0A7W4ZSZ9,A0A1M6UFM8,True,1.0
A0A117R826,A0A1M6PG65,False,0.5
A0A0K8PG53,A0A1M6RNQ7,True,1.0
A0A7W8EXR7,A0A1M6WP45,True,1.0
A0A285UWW5,A0A1M6VGL4,False,0.5
A0A0L8QGK8,A0A1M6XD03,True,1.0
A0A919J992,A0A1M6WAS9,True,1.0
A0A117P0C8,A0A1M6T5H5,True,1.0
A0A1I1ZBE7,A0A1M6YSD8,True,1.0
A0A317ZR36,A0A1M6W0S6,True,1.0
A0A250V8L4,A0A1M6XB19,False,0.5
A0A345XT95,A0A1M6RQK0,True,1.0
A0A1G8YGL4,A0A1M7ABG9,False,0.5
A0A8J3BCI1,A0A1M6U6R2,True,1.0
A0A7W7MNY7,A0A1M6PJA6,False,0.0
A0A839QT13,A0A1M6UF48,True,1.0
A0A1G8ZPB9,A0A1M6Z2A8,True,1.0
A0A372ZMQ0,A0A1M7AI72,True,1.0
A0A160ILX6,A0A1I0SEQ7,True,1.0
A0A2T4MMY2,A0A1I0TBW8,False,0.5
A0A329EPR8,A0A1I0TQL9,True,1.0
A0A1H0D142,A0A1I0T325,True,1.0
A0A1E7DKQ0,A0A1I0SFV8,True,1.0
A0A3M8B5I7,A0A1I0SQW3,True,1.0
A0A1H7X7K1,Q5KX12,True,1.0
A0A517DUV3,A1HRY1,True,1.0
D2RLK2,A1HMZ1,True,1.0
A0A3B0CL68,Q5KWI7,True,1.0
A0A143YTY3,Q5L2C7,True,1.0
A0A3N9ULQ4,Q5L1J5,False,0.5
A0A1G9R2J9,A1HT01,True,1.0
D2RMG6,A1HQM4,True,1.0
A0A0M0G2B8,Q5L3H4,True,1.0
A0A1W2E969,A1HPY2,True,1.0
A0A1G8QN08,Q5L1J2,True,1.0
A0A1H6WF80,Q5KYT8,True,1.0
A0A1W2AZ93,A1HN43,True,1.0
A0A248TLX0,Q5KXW5,True,1.0
A0A1G8YZE5,Q5KVK9,True,1.0
A0A2X4VSI0,Q5KVA0,True,1.0
A0A162LWH3,Q5L223,False,0.5
A0A7X0WI51,Q5KW85,True,1.0
A0A2Z2KU33,Q5KX32,True,1.0
A0A1G9AXE2,Q5KY81,True,1.0
A0A2K9IYR8,Q5L287,True,1.0
R9LA29,Q5KVZ0,True,1.0
A0A511ZQ43,Q5KXP4,True,1.0
A0A248TE96,Q5KZB8,True,1.0
A0A329R3Q9,Q5L3L2,True,1.0
A0A410MAB2,Q5L1S0,True,1.0
A0A6H0WH05,Q5L0M8,True,1.0
A0A2V2YEP4,Q5KVC2,True,0.6666666666666666
A0A1R1EMM0,Q5KXG1,True,1.0
A0A855XTC6,Q5KXP7,True,1.0
A0A2B7H2Q6,Q5KZV2,False,0.5
A0A0R1LRL1,Q5KZJ6,True,0.6666666666666666
A0A1G9CS62,Q5KX44,True,1.0
A0A1I2C893,A1HNL8,True,1.0
A0A0D1Y6M0,Q5KVW6,True,1.0
A0A3M8CGX8,Q5L2F5,True,0.6666666666666666
A0A221MGH7,Q5KU77,False,0.3333333333333333
A0A0V8JD55,Q5L1S8,True,1.0
A0A1G9Q591,Q5KY65,True,1.0
A0A162KEI5,Q5L389,True,1.0
A0A3B0AMQ3,Q5L0T3,True,1.0
A0A927RGX4,Q5L364,True,1.0
A0A1H4AM64,Q5L1B1,True,0.6666666666666666
A0A0R1NER2,Q5L1I7,True,1.0
Q6LX93,F8ANG8,True,1.0
A0A1D3L4X1,A0A371NBZ2,True,1.0
K2REW5,A0A371NBU0,True,1.0
A0A2A2HF00,A0A371NAU7,True,1.0
A0A1D3L4I9,A0A371NCG7,True,1.0
A0A1H7F6R0,A0A371NAH3,False,0.0
F0T7X5,A0A371NC46,True,1.0
K2RAZ9,A0A371NF11,True,1.0
A0A166CLC1,A0A371NBV4,False,0.5
A0A162FDK5,A0A328PEF5,True,1.0
A0A166DLX7,A0A328PA28,True,1.0
A0A166CYD6,A0A328PA37,True,1.0
A0A410WF59,A0A4R8LLG2,True,1.0
A0A0L0QSZ7,A0A4R8LUA0,True,1.0
A0A7Y6EV53,A0A4R8LU86,True,1.0
A0A1R1EIN3,A0A4R8LD35,True,1.0
W4RK13,A0A4R8LKR9,True,1.0
A0A1B1Z9Z8,A0A4R8LPA6,True,1.0
A0A162MCC1,A0A4V3HF34,True,1.0
A0A1R1B9K5,A0A4R8LBB6,True,1.0
A0A160IP34,A0A4R8LVQ2,False,0.3333333333333333
A0A1G4R433,A0A4R8LLX9,True,1.0
A0A0K9YVF4,A0A4R8LTI8,True,1.0
A0A221MCN4,A0A4R8LK15,True,1.0
A0A4U3A789,A0A4R8LKV2,True,0.6666666666666666
A0A0F7FBR7,A0A4R8LPX7,True,1.0
A0A398B6L4,A0A4R8LI07,True,1.0
A0A1G9PBT0,A0A4V3HE93,True,1.0
I2C313,A0A4R8LP43,True,1.0
A0A4S3PX99,A0A4R8LUS2,True,1.0
A0A024QAQ5,A0A4R8LR57,True,1.0
A0A7Y6C376,A0A4R8LQ18,False,0.5
A0A0D1YCP0,A0A4R8LUL4,True,1.0
A0A1C7ECE9,A0A4R8LUX9,True,0.6666666666666666
A0A1H9QCB4,A0A4R8LLW9,False,0.5
A0A1H7G585,A0A371NCV2,False,0.0
A0A317KZX2,Q5KXL7,True,1.0
W9B4Y1,Q5L0Y8,True,1.0
G5GMV8,A1HPX6,True,1.0
A0A1I2C2Z0,A0A1I0SKW5,True,1.0
A0A268HFF4,Q5KXL6,True,1.0
A0A2H4VN10,A0A371NAW7,True,1.0
A0A2T4UTQ3,A0A7W3N299,False,0.5
A0A2K9J2Y9,A0A7W1X930,True,1.0
I0JSJ2,A0A7W1X7H6,True,1.0
A0A919YI48,A0A7W1XAG8,True,1.0
A0A143YNL7,A0A7W2AJP2,True,1.0
A0A841RPA2,A0A7W1X965,True,1.0
A0A4V3BFU0,A0A7W2AI88,True,1.0
A0A0J6CWM9,A0A7W1XB71,True,1.0
A0A3B0BIH1,A0A7W2AHJ1,True,1.0
A0A221MES5,A0A7W1XBI2,True,1.0
A0A2S6ZH83,A0A1M4TI36,True,1.0
A0A160N639,A0A1M4S5D3,True,1.0
A0A2N8KLM4,A0A4R3L6D0,False,0.5
A0A840YW95,A0A4R3MI26,True,1.0
A0A1G9WSI1,A0A4V2UZK5,True,1.0
V4Q7N1,A0A1M4Z8P9,True,1.0
A0A679J8H1,A0A4R3LXT9,True,1.0
A0A2N8KCB3,A0A4R3L824,True,1.0
A0A1C3VQV6,A0A4R3MCP9,True,1.0
A0A4V3A7C2,A0A4R3MKI3,True,1.0
A0A1M5W952,A0A6N9TXS0,True,1.0
A0A5K8AC63,A0A6N9TQS8,True,1.0
A0A1L3GJE6,A0A6N9TLN8,True,1.0
A0A1M6CZD4,A0A6N9TTE5,True,1.0
Q1K0S0,A0A6N9TT48,False,0.5
A0A7C4ML41,A0A6N9TJ90,True,1.0
A0A1M5TGF7,A0A6N9TR74,True,0.6666666666666666
A0A2A8GZB9,A0A178TZW8,True,1.0
A0A2S1AE51,A0A178U0R9,True,0.9285714285714286
A0A1H8BTQ3,A0A178U4Z8,True,1.0
A0A6I2MIB2,A0A178TXV7,True,1.0
A0A0R1MD37,A0A178U6S3,True,1.0
A0A0R1KGK0,A0A178TW20,True,1.0
A0A1M4W4Y0,A0A178TQY7,True,1.0
A0A0M9X0Z4,A0A178TW90,True,1.0
A0A2N0Z4Y9,A0A178TR51,True,1.0
A0A366JVY6,A0A178U1L2,True,1.0
A0A3N9UDU2,A0A178TZB7,True,1.0
I0JK96,A0A178TXX0,True,1.0
A0A398BA27,A0A178TZM1,True,1.0
A0A366EIN5,A0A178TZ02,True,1.0
A0A3E0ATJ3,A0A178TZV7,True,1.0
A0A6I2M4V7,A0A178TRJ9,True,1.0
A0A2K4QAZ0,A0A178TT38,True,1.0
A0A168DBB8,A0A178U2Z7,True,1.0
R9L5I1,A0A178TS93,False,0.5
G2KTN7,A0A178TW48,True,1.0
A0A168KIQ0,A0A178U5M0,True,1.0
A0A098M8G5,A0A178TZ50,True,1.0
A0A2X4WEM8,A0A178TZU9,True,1.0
A0A4Z0H409,A0A178U4T6,True,1.0
A0A1I5YMU0,A0A178U344,True,1.0
A0A2W0D309,A0A178U4I7,True,1.0
A0A429ZLG0,A0A178TYY5,True,1.0
A0A075R8V7,A0A178TVQ4,True,1.0
A0A838CRK0,A0A178TXY9,True,1.0
A0A0K9YIE7,A0A178U1E9,True,1.0
A0A0R1LYY1,A0A178U019,True,1.0
A0A1G9M7M1,A0A178TV74,True,1.0
A0A179T4K4,A0A178TYY7,True,1.0
A0A1I2AQ14,A0A178U1Z8,True,0.6666666666666666
A0A179SQM4,A0A178U2Y2,True,1.0
A0A8B5Y351,A0A178U5T2,True,1.0
A0A0R2LJZ6,A0A178U420,True,1.0
A0A1H4CT85,A0A178TS99,True,1.0
A0A0P9CWQ1,A0A178TR04,True,1.0
A0A317KZT2,A0A178TWR5,True,1.0
A0A1R1EJM3,A0A178TRR3,True,1.0
A0A1B3XR25,A0A178TYB0,True,1.0
A0A3D9TZS6,A0A178U389,False,0.0
A0A2W0C7M6,A0A178TYC7,True,1.0
A0A1I3KWP9,A0A4V2UZU0,True,1.0
A0A838CPD1,A0A178U123,True,1.0
A0A1H8W8R1,A0A4R3MFX9,True,1.0
A0A919E279,A0A3D9VD80,True,1.0
A0A5J6I557,A0A3D9V7H4,True,1.0
A0A7Y9X6F9,A0A3D9V5H7,True,1.0
A0A8J3RZE9,A0A3D9V3U3,False,0.5
A0A1I6TJ86,A0A3D9VEH5,True,1.0
A0A1C6V1K6,A0A3D9VHM1,True,1.0
A0A7Y9WXK0,A0A3D9V6C5,True,1.0
A0A8J3TLV7,A0A3D9V6E0,True,1.0
A0A0A0JI45,A0A3D9V6M7,True,1.0
